This is a test trajectory computed for unit testing
Forward lookahead radius: 1Backward lookahead radius: 2Tractor Wheelbase: 0.3Trailer Wheelbase: 0.8Tractor hitch offset: 0.2Velocity-0.2

Piecewise Linear Path
0, 0
0, -5
-7, -6
-9.06857e-06	-0.0554997	1.57074	2.40098	-0.725393	0.631912	3.14152
-9.08093e-06	-0.055786	1.57076	2.40203	-0.725807	0.631144	3.14155
-9.08725e-06	-0.0560719	1.57078	2.40307	-0.726219	0.630378	3.14157
-9.08762e-06	-0.0563573	1.57081	2.40412	-0.726629	0.629613	3.14159
-9.10181e-06	-0.0564214	1.57035	2.40208	-0.725766	0.630541	-3.14158
-9.22752e-06	-0.0567071	1.57037	2.40312	-0.726177	0.629775	3.14115
-9.34716e-06	-0.0569924	1.57039	2.40417	-0.726587	0.629011	3.14117
-9.4608e-06	-0.0572773	1.57041	2.4052	-0.726994	0.628248	3.14119
-9.5685e-06	-0.0575617	1.57043	2.40624	-0.727399	0.627487	3.14121
-9.67035e-06	-0.0578457	1.57045	2.40727	-0.727802	0.626726	3.14123
-9.76641e-06	-0.0581292	1.57047	2.4083	-0.728203	0.625967	3.14125
-9.85677e-06	-0.0584124	1.57049	2.40932	-0.728602	0.625209	3.14127
-9.94148e-06	-0.0586952	1.57051	2.41034	-0.729	0.624452	3.14129
-1.00206e-05	-0.0589775	1.57053	2.41136	-0.729395	0.623696	3.14131
-1.00943e-05	-0.0592594	1.57054	2.41238	-0.729788	0.622941	3.14133
-1.01625e-05	-0.059541	1.57056	2.41339	-0.730179	0.622188	3.14135
-1.02253e-05	-0.0598221	1.57058	2.4144	-0.730568	0.621435	3.14137
-1.02828e-05	-0.0601029	1.5706	2.41541	-0.730955	0.620684	3.14139
-1.03351e-05	-0.0603832	1.57062	2.41641	-0.731341	0.619934	3.1414
-1.03823e-05	-0.0606632	1.57064	2.41741	-0.731724	0.619185	3.14142
-1.04243e-05	-0.0609428	1.57066	2.41841	-0.732106	0.618437	3.14144
-1.04612e-05	-0.061222	1.57067	2.4194	-0.732485	0.61769	3.14146
-1.04932e-05	-0.0615008	1.57069	2.42039	-0.732863	0.616945	3.14148
-1.05203e-05	-0.0617792	1.57071	2.42138	-0.733239	0.6162	3.14149
-1.05425e-05	-0.0620573	1.57073	2.42237	-0.733613	0.615457	3.14151
-1.05599e-05	-0.062335	1.57074	2.42335	-0.733986	0.614715	3.14153
-1.05726e-05	-0.0626123	1.57076	2.42433	-0.734356	0.613973	3.14155
-1.05805e-05	-0.0628893	1.57078	2.42531	-0.734725	0.613233	3.14156
-1.05839e-05	-0.0631659	1.57079	2.42628	-0.735092	0.612494	3.14158
-1.06024e-05	-0.0632404	1.5703	2.42408	-0.734193	0.613524	-3.14159
-1.07362e-05	-0.0635174	1.57032	2.42506	-0.734562	0.612784	3.14111
-1.08652e-05	-0.0637939	1.57034	2.42603	-0.734929	0.612045	3.14113
-1.09896e-05	-0.0640702	1.57035	2.427	-0.735294	0.611308	3.14114
-1.11093e-05	-0.064346	1.57037	2.42797	-0.735658	0.610571	3.14116
-1.12244e-05	-0.0646215	1.57039	2.42893	-0.73602	0.609835	3.14117
-1.1335e-05	-0.0648967	1.5704	2.4299	-0.73638	0.609101	3.14119
-1.14411e-05	-0.0651715	1.57042	2.43086	-0.736738	0.608367	3.14121
-1.15429e-05	-0.065446	1.57043	2.43181	-0.737095	0.607635	3.14122
-1.16402e-05	-0.0657201	1.57045	2.43277	-0.73745	0.606904	3.14124
-1.17333e-05	-0.0659939	1.57046	2.43372	-0.737803	0.606173	3.14125
-1.1822e-05	-0.0662673	1.57048	2.43467	-0.738155	0.605444	3.14127
-1.19066e-05	-0.0665405	1.57049	2.43562	-0.738505	0.604716	3.14128
-1.19871e-05	-0.0668132	1.57051	2.43656	-0.738853	0.603988	3.1413
-1.20634e-05	-0.0670857	1.57052	2.4375	-0.7392	0.603262	3.14131
-1.21357e-05	-0.0673578	1.57054	2.43844	-0.739545	0.602537	3.14133
-1.22039e-05	-0.0676296	1.57055	2.43938	-0.739888	0.601812	3.14134
-1.22682e-05	-0.0679011	1.57057	2.44031	-0.74023	0.601089	3.14136
-1.23286e-05	-0.0681723	1.57058	2.44124	-0.74057	0.600367	3.14137
-1.23852e-05	-0.0684431	1.57059	2.44217	-0.740909	0.599645	3.14139
-1.24379e-05	-0.0687136	1.57061	2.4431	-0.741246	0.598925	3.1414
-1.24869e-05	-0.0689839	1.57062	2.44402	-0.741582	0.598205	3.14141
-1.25321e-05	-0.0692538	1.57064	2.44494	-0.741916	0.597487	3.14143
-1.25737e-05	-0.0695234	1.57065	2.44586	-0.742248	0.596769	3.14144
-1.26116e-05	-0.0697926	1.57066	2.44678	-0.742579	0.596053	3.14145
-1.2646e-05	-0.0700616	1.57068	2.44769	-0.742908	0.595337	3.14147
-1.26768e-05	-0.0703303	1.57069	2.44861	-0.743236	0.594623	3.14148
-1.27041e-05	-0.0705987	1.5707	2.44951	-0.743563	0.593909	3.14149
-1.27279e-05	-0.0708668	1.57071	2.45042	-0.743888	0.593196	3.14151
-1.27484e-05	-0.0711346	1.57073	2.45133	-0.744211	0.592484	3.14152
-1.27655e-05	-0.0714021	1.57074	2.45223	-0.744533	0.591773	3.14153
-1.27792e-05	-0.0716693	1.57075	2.45313	-0.744854	0.591063	3.14154
-1.27897e-05	-0.0719362	1.57076	2.45402	-0.745173	0.590354	3.14156
-1.27969e-05	-0.0722028	1.57078	2.45492	-0.745491	0.589646	3.14157
-1.28009e-05	-0.0724692	1.57079	2.45581	-0.745807	0.588939	3.14158
-1.28262e-05	-0.0725607	1.57025	2.45334	-0.744852	0.590131	-3.14159
-1.29693e-05	-0.0728275	1.57027	2.45423	-0.74517	0.589423	3.14106
-1.31092e-05	-0.0730939	1.57028	2.45513	-0.745487	0.588716	3.14107
-1.32457e-05	-0.0733601	1.57029	2.45602	-0.745803	0.58801	3.14108
-1.3379e-05	-0.0736259	1.5703	2.45691	-0.746117	0.587304	3.14109
-1.35091e-05	-0.0738915	1.57031	2.45779	-0.74643	0.586599	3.14111
-1.3636e-05	-0.0741569	1.57032	2.45868	-0.746741	0.585896	3.14112
-1.37598e-05	-0.0744219	1.57033	2.45956	-0.747051	0.585193	3.14113
-1.38805e-05	-0.0746867	1.57035	2.46044	-0.747359	0.584491	3.14114
-1.39981e-05	-0.0749512	1.57036	2.46132	-0.747667	0.58379	3.14115
